age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration_mins,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
52.0,5.0,3.0,4.0,0.0,1.0,1.0,1.0,11.0,1.0,3.166666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
45.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,10.0,5.0,12.3,6.0,1.0,2.0,-1.1,94.601,-49.5,1.029,4963.6,2.0
32.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,6.233333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,1.0
71.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,8.0,4.0,3.733333333,999.0,0.0,0.0,-1.7,94.027,-38.3,0.904,4991.6,1.0
49.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,5.0,5.0,5.733333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
46.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,6.0,3.0,2.466666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.864,5228.1,1.0
46.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,5.0,6.383333333,999.0,0.0,0.0,-1.1,94.767,-50.8,1.028,4963.6,1.0
38.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,2.0,0.583333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
57.0,5.0,2.0,5.0,0.0,1.0,1.0,1.0,8.0,1.0,2.55,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
41.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,5.0,1.0,12.86666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,1.0
44.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,2.066666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.864,5191.0,1.0
47.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,3.0,5.75,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
40.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,15.85,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
57.0,3.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,1.0,3.133333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
27.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.133333333,3.0,1.0,2.0,-1.8,93.369,-34.8,0.637,5008.7,2.0
52.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,5.0,13.48333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,2.0
34.0,8.0,2.0,5.0,1.0,2.0,2.0,2.0,6.0,3.0,3.2,999.0,0.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,1.0
42.0,7.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,2.566666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
51.0,5.0,2.0,0.0,1.0,2.0,1.0,2.0,6.0,5.0,0.283333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0
45.0,8.0,2.0,1.0,0.0,2.0,1.0,2.0,5.0,5.0,1.666666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
56.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,5.283333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
41.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,4.0,1.55,999.0,0.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
44.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,8.0,5.0,1.85,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
50.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,4.883333333,3.0,1.0,2.0,-1.8,92.893,-46.2,1.354,5099.1,2.0
54.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,1.983333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
51.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,5.0,6.55,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
30.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,11.0,3.0,0.5,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
42.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,6.0,5.0,0.633333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0
41.0,5.0,2.0,5.0,0.0,2.0,1.0,2.0,6.0,1.0,7.366666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1.0
47.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,11.0,2.0,3.116666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
35.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,1.883333333,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
58.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,11.0,2.0,1.066666667,999.0,1.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
50.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,7.0,1.0,10.48333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,2.0
41.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,1.533333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
38.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,3.0,2.45,999.0,0.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,1.0
32.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,11.0,4.0,2.516666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
21.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,4.316666667,999.0,1.0,1.0,-2.9,92.201,-31.4,0.884,5076.2,1.0
46.0,4.0,3.0,3.0,0.0,1.0,1.0,2.0,5.0,3.0,7.05,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
42.0,6.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,5.0,14.8,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
55.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,3.0,1.266666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
29.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,11.0,1.0,3.45,6.0,1.0,2.0,-1.1,94.767,-50.8,1.05,4963.6,1.0
30.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,6.0,3.0,1.666666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0
53.0,8.0,2.0,1.0,1.0,2.0,1.0,1.0,11.0,3.0,1.05,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
35.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,3.0,4.416666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
46.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,4.55,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
30.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,1.416666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
43.0,7.0,2.0,5.0,0.0,2.0,1.0,1.0,7.0,2.0,4.35,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
42.0,5.0,2.0,4.0,0.0,2.0,1.0,1.0,7.0,1.0,2.266666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
32.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,2.0,11.85,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
41.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,1.466666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,1.0
28.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,2.0,1.2,999.0,1.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,1.0
24.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,7.0,4.0,1.883333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
43.0,8.0,2.0,5.0,0.0,2.0,2.0,1.0,4.0,5.0,5.116666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
30.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,1.0,0.65,999.0,0.0,0.0,1.4,93.444,-36.1,4.97,5228.1,1.0
55.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,11.0,2.0,1.05,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
51.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,7.0,5.0,1.066666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.959,5228.1,1.0
22.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,7.0,5.0,2.566666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0
32.0,7.0,1.0,5.0,1.0,1.0,2.0,1.0,11.0,4.0,2.1,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
43.0,4.0,2.0,5.0,0.0,1.0,1.0,1.0,7.0,4.0,2.116666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
39.0,8.0,2.0,2.0,0.0,1.0,1.0,2.0,6.0,1.0,2.6,999.0,0.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1.0
52.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,1.85,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
38.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,3.366666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
59.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,5.883333333,999.0,0.0,0.0,-1.8,93.075,-47.1,1.453,5099.1,1.0
31.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,2.65,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
76.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,5.783333333,6.0,1.0,2.0,-3.4,92.649,-30.1,0.715,5017.5,2.0
44.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,6.0,1.0,1.266666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.96,5228.1,1.0
30.0,3.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,1.416666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.864,5191.0,1.0
32.0,5.0,2.0,4.0,0.0,1.0,1.0,2.0,6.0,5.0,2.9,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0
41.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,6.0,5.0,4.666666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0
33.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,11.43333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,2.0
59.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,5.0,1.566666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
28.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,3.75,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
33.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,5.0,7.9,999.0,0.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,1.0
53.0,5.0,2.0,4.0,0.0,2.0,1.0,1.0,8.0,4.0,1.266666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
41.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,6.283333333,999.0,0.0,0.0,-1.8,92.843,-50.0,1.778,5099.1,2.0
55.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,4.0,3.083333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
45.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,5.0,2.0,2.016666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
35.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,4.0,2.1,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
31.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,7.0,1.0,2.666666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
53.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,5.216666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
35.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,4.0,2.35,999.0,0.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
45.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,5.0,4.0,3.65,999.0,0.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
34.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,4.0,4.45,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
42.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,6.766666667,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
36.0,6.0,2.0,3.0,1.0,2.0,2.0,1.0,11.0,4.0,2.516666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
44.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,3.8,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
50.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,2.0,1.216666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
36.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,9.0,5.0,5.916666667,999.0,0.0,0.0,-3.4,92.379,-29.8,0.773,5017.5,1.0
27.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,4.0,1.7,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
40.0,8.0,2.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,1.616666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
25.0,5.0,1.0,5.0,1.0,2.0,2.0,2.0,6.0,1.0,0.583333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.96,5228.1,1.0
29.0,8.0,2.0,5.0,1.0,2.0,2.0,1.0,8.0,2.0,1.933333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0
44.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,1.383333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
57.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,5.0,2.0,7.883333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
30.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,7.0,3.0,10.08333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
37.0,6.0,2.0,5.0,1.0,2.0,2.0,1.0,8.0,3.0,9.75,999.0,0.0,0.0,1.4,93.444,-36.1,4.967,5228.1,1.0
57.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,1.566666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
32.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,7.0,4.0,4.25,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0
54.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,2.0,31.13333333,10.0,1.0,2.0,-1.1,94.767,-50.8,1.035,4963.6,2.0
58.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,1.0,14.1,999.0,0.0,0.0,1.4,93.444,-36.1,4.97,5228.1,2.0
29.0,4.0,1.0,5.0,0.0,2.0,1.0,1.0,8.0,2.0,2.633333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
60.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,8.0,2.0,1.216666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0
27.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,3.0,6.733333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.864,5228.1,1.0
30.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,6.383333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
42.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,0.85,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
48.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,2.0,1.45,999.0,0.0,0.0,1.4,94.465,-41.8,4.864,5228.1,1.0
35.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,2.783333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.97,5228.1,1.0
46.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,5.0,1.0,7.333333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
57.0,3.0,,1.0,1.0,1.0,1.0,2.0,5.0,2.0,11.21666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
30.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,1.0,2.516666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1.0
28.0,5.0,1.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,0.8,999.0,1.0,1.0,-1.8,93.075,-47.1,1.41,5099.1,1.0
34.0,5.0,2.0,4.0,0.0,2.0,1.0,2.0,5.0,2.0,5.15,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
42.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,4.0,3.933333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.958,5228.1,1.0
30.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,2.0,4.8,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
27.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,8.0,3.0,1.85,999.0,0.0,0.0,-1.7,94.027,-38.3,0.9,4991.6,1.0
23.0,7.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,1.45,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
43.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,5.0,2.0,3.216666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
59.0,8.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,2.0,5.3,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
31.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,3.483333333,999.0,2.0,1.0,-1.7,94.027,-38.3,0.898,4991.6,1.0
43.0,6.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,2.883333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
52.0,5.0,2.0,4.0,1.0,2.0,1.0,2.0,5.0,1.0,8.383333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
26.0,4.0,1.0,4.0,0.0,2.0,2.0,2.0,7.0,4.0,2.116666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
24.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,5.0,5.0,1.683333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
35.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,11.0,4.0,6.166666667,999.0,1.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
59.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,6.0,4.0,20.11666667,999.0,1.0,1.0,-1.7,94.055,-39.8,0.742,4991.6,2.0
28.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,5.0,4.0,4.366666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
37.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,3.516666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
46.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,10.15,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
26.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,7.0,5.0,13.43333333,6.0,2.0,2.0,-1.7,94.215,-40.3,0.861,4991.6,2.0
40.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,1.283333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
56.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,7.0,2.0,5.583333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
40.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,2.0,7.65,999.0,0.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,1.0
29.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,5.0,3.0,4.433333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
28.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,4.0,3.75,999.0,1.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,1.0
48.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,4.0,4.283333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0
28.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,7.233333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
33.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,4.0,3.183333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0
56.0,7.0,2.0,5.0,1.0,2.0,2.0,2.0,6.0,4.0,1.366666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
57.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,8.0,2.0,6.466666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,2.0
24.0,4.0,1.0,4.0,0.0,2.0,1.0,2.0,7.0,4.0,0.25,999.0,0.0,0.0,1.4,93.918,-42.7,4.958,5228.1,1.0
39.0,6.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,0.283333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
40.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,5.0,1.0,2.583333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
54.0,3.0,3.0,0.0,0.0,2.0,1.0,2.0,6.0,4.0,5.65,999.0,0.0,0.0,1.4,94.465,-41.8,4.958,5228.1,1.0
25.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,6.0,3.0,3.133333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.864,5228.1,1.0
36.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,5.0,3.0,15.85,999.0,1.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,2.0
48.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,3.0,4.8,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
32.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,3.433333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
48.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,7.0,5.0,2.566666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
30.0,5.0,2.0,5.0,0.0,2.0,1.0,2.0,5.0,3.0,1.2,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
41.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,4.883333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
54.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,7.0,2.0,2.35,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
29.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,3.583333333,999.0,0.0,0.0,-1.8,93.369,-34.8,0.639,5008.7,2.0
28.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,1.0,1.7,999.0,0.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1.0
30.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,2.966666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
54.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,4.0,7.683333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
33.0,7.0,2.0,3.0,0.0,1.0,1.0,2.0,5.0,2.0,1.366666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
38.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,3.0,3.4,11.0,1.0,2.0,-1.8,92.893,-46.2,1.281,5099.1,1.0
46.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,6.0,2.0,2.383333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.864,5228.1,1.0
38.0,4.0,3.0,5.0,1.0,1.0,1.0,2.0,6.0,5.0,0.833333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0
38.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,4.0,1.35,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
33.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,5.0,3.0,3.883333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
25.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,0.933333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.864,5191.0,1.0
29.0,4.0,1.0,5.0,0.0,2.0,1.0,1.0,5.0,5.0,1.733333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1.0
60.0,5.0,2.0,5.0,0.0,1.0,1.0,2.0,7.0,2.0,0.916666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
57.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,2.1,999.0,0.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
36.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,3.0,2.366666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
